Date,Value,Return,Weights
5437,31939.179463193024,0.002487886253136825,"[('Close_x', 0, 0.0011468984739281321), ('Close_y', 1, 0.002487886253136825)]"
5438,31958.51016596292,0.0006052347960964618,"[('Close_x', 0, 0.0009875957991735034), ('Close_y', 1, 0.0006052347960964618), ('Signals', 0, -1.0)]"
5439,31975.908683426194,0.0005444095288836115,"[('Close_x', 0, -7.894657448645434e-05), ('Close_y', 1, 0.0005444095288836115)]"
5440,32031.006938627794,0.0017231177305105864,"[('Close_x', 0, 0.0010262058279818867), ('Close_y', 1, 0.0017231177305105864)]"
5441,32125.92886045438,0.00296343858338463,"[('Close_x', 0, 0.00047311088939552983), ('Close_y', 1, 0.00296343858338463)]"
5442,32154.73464597979,0.0008966522228986522,"[('Close_x', 0, -0.0002758909328817734), ('Close_y', 1, 0.0008966522228986522)]"
5443,32132.50419029935,-0.0006913587042528743,"[('Close_x', 0, 0.0012614606333095381), ('Close_y', 1, -0.0006913587042528743)]"
5444,32149.902707762623,0.0005414616103442853,"[('Close_x', 0, -0.0008661465382012795), ('Close_y', 1, 0.0005414616103442853)]"
5445,32159.569534098187,0.0003006798006025891,"[('Close_x', 0, -0.0006698643303766631), ('Close_y', 1, 0.0003006798006025891)]"
5446,32159.569534098187,0.0,"[('Close_x', 0, -0.0018532440344309095), ('Close_y', 0, -0.0021040342090388898)]"
5447,32193.473285975804,0.0010542352515530873,"[('Close_x', 0, 0.00047402669462294126), ('Close_y', 1, 0.0010542352515530873), ('Signals', 0, -2.0)]"
5448,32171.736928180344,-0.0006751790216102281,"[('Close_x', 0, 2.4099801616233595e-05), ('Close_y', 1, -0.0006751790216102281), ('Signals', 0, -1.0)]"
5449,32160.53914178986,-0.00034806284831553387,"[('Close_x', 0, -0.00033997975785935163), ('Close_y', 1, -0.00034806284831553387)]"
5450,32171.19300191428,0.0003312711916129929,"[('Close_x', 0, 0.0010269759583963842), ('Close_y', 1, 0.0003312711916129929)]"
5451,32190.005756029645,0.0005847701735602286,"[('Close_x', 0, -0.0002367327888880567), ('Close_y', 1, 0.0005847701735602286)]"
5452,32213.81435465397,0.0007396270384282806,"[('Close_x', 0, -0.0007104267546824212), ('Close_y', 1, 0.0007396270384282806)]"
5453,32211.89583211769,-5.955589472132888e-05,"[('Close_x', 0, 0.0012243189665485917), ('Close_y', 1, -5.955589472132888e-05)]"
5454,32293.245326225304,0.002525448813431838,"[('Close_x', 0, 0.001972308827400165), ('Close_y', 1, 0.002525448813431838)]"
5455,32291.306110841946,-6.00501858443404e-05,"[('Close_x', 0, -0.0006298508199686753), ('Close_y', 1, -6.00501858443404e-05)]"
5456,32250.37270319966,-0.0012676293582483335,"[('Close_x', 0, -0.0011424405670631128), ('Close_y', 1, -0.0012676293582483335)]"
5457,32208.002620745923,-0.0013137858233041022,"[('Close_x', 0, -0.0010253766735260693), ('Close_y', 1, -0.0013137858233041022)]"
5458,32208.002620745923,0.0,"[('Close_x', 0, -0.0027438109587261425), ('Close_y', 0, -0.0020450907542293234)]"
5459,32208.002620745923,0.0,"[('Close_x', 0, -0.002157511443412426), ('Close_y', 0, -0.0014466004934389324), ('Signals', 0, 0.0)]"
5460,32208.002620745923,0.0,"[('Close_x', 0, 0.001705974524856567), ('Close_y', 0, 0.0002716132639744748), ('Signals', 0, -1.0)]"
5461,32208.002620745923,0.0,"[('Close_x', 0, 0.0015049689720637157), ('Close_y', 0, 0.00023480018688253306)]"
5462,32208.002620745923,0.0,"[('Close_x', 0, -0.0007315915773559652), ('Close_y', 0, 0.00039879044611505196)]"
5463,32308.03338277,0.0031057735309436302,"[('Close_x', 0, 3.961361268671011e-05), ('Close_y', 1, 0.0031057735309436302)]"
5464,32241.02216741744,-0.002074134768855981,"[('Close_x', 0, -7.91637028082282e-05), ('Close_y', 1, -0.002074134768855981), ('Signals', 0, -1.0)]"
5465,32237.136643165904,-0.00012051492137435548,"[('Close_x', 0, -0.0004947066329881277), ('Close_y', 1, -0.00012051492137435548)]"
5466,32234.223240923904,-9.037410097076311e-05,"[('Close_x', 0, 0.001583820596519256), ('Close_y', 1, -9.037410097076311e-05)]"
5467,32293.463407773394,0.0018378034552507087,"[('Close_x', 0, 0.0035975634437173188), ('Close_y', 1, 0.0018378034552507087)]"
5468,32291.522127540935,-6.0113720474870856e-05,"[('Close_x', 0, 0.0017332484060046114), ('Close_y', 1, -6.0113720474870856e-05)]"
5469,32286.667445066476,-0.00015033922697368422,"[('Close_x', 0, -0.0005505284623216138), ('Close_y', 1, -0.00015033922697368422)]"
5470,32338.13952719951,0.0015942209650659342,"[('Close_x', 0, 0.0021344653750489666), ('Close_y', 1, 0.0015942209650659342)]"
5471,32357.561220883956,0.0006005816651298509,"[('Close_x', 0, 9.824958185517138e-06), ('Close_y', 1, 0.0006005816651298509)]"
5472,32376.98587835502,0.000600312778162171,"[('Close_x', 0, -9.818870887359339e-05), ('Close_y', 1, 0.000600312778162171)]"
5473,32345.90761191597,-0.0009598875743349899,"[('Close_x', 0, -0.00015703348234239075), ('Close_y', 1, -0.0009598875743349899)]"
5474,32320.656149960912,-0.0007806694515430591,"[('Close_x', 0, 0.0007069114632492028), ('Close_y', 1, -0.0007806694515430591)]"
5475,32340.080807431976,0.0006009982402874228,"[('Close_x', 0, -0.00023551061791795305), ('Close_y', 1, 0.0006009982402874228)]"
5476,32289.580847308476,-0.0015615285695852101,"[('Close_x', 0, -0.0005887655036840967), ('Close_y', 1, -0.0015615285695852101)]"
5477,32359.505464903035,0.002165547392058803,"[('Close_x', 0, 0.0025725571569328864), ('Close_y', 1, 0.002165547392058803)]"
5478,32340.080807431972,-0.0006002767097948783,"[('Close_x', 0, -0.00011752014325730195), ('Close_y', 1, -0.0006002767097948783)]"
5479,32357.54343816427,0.0005399686796171171,"[('Close_x', 0, -0.00047013582345897646), ('Close_y', 1, 0.0005399686796171171)]"
5480,32413.890949278062,0.001741402625989729,"[('Close_x', 0, 0.002253873491802764), ('Close_y', 1, 0.001741402625989729)]"
5481,32410.005425026528,-0.00011987219484434353,"[('Close_x', 0, 0.0014470456946091624), ('Close_y', 1, -0.00011987219484434353)]"
5482,32427.485838478515,0.0005393523766117131,"[('Close_x', 0, 3.909148527882154e-05), ('Close_y', 1, 0.0005393523766117131)]"
5483,32423.60031422698,-0.0001198219396622045,"[('Close_x', 0, 0.0018549853162389454), ('Close_y', 1, -0.0001198219396622045)]"
5484,32394.466291807003,-0.0008985437193165145,"[('Close_x', 0, 0.00044822634764402216), ('Close_y', 1, -0.0008985437193165145)]"
5485,32410.005425026528,0.0004796848041746027,"[('Close_x', 0, 7.78812958258598e-05), ('Close_y', 1, 0.0004796848041746027)]"
5486,32427.485838478515,0.0005393523766117131,"[('Close_x', 0, -0.0008571031127502559), ('Close_y', 1, 0.0005393523766117131)]"
5487,32427.485838478515,0.0,"[('Close_x', 0, 3.903051531822781e-05), ('Close_y', 1, 0.0)]"
5488,32464.39090940156,0.0011380799333896036,"[('Close_x', 0, -7.793899316385787e-05), ('Close_y', 1, 0.0011380799333896036)]"
5489,32421.659033994518,-0.001316269124724853,"[('Close_x', 0, 0.000740894647541922), ('Close_y', 1, -0.001316269124724853)]"
5490,32369.214829851946,-0.0016175669507715734,"[('Close_x', 0, -0.0008183524028548394), ('Close_y', 1, -0.0016175669507715734)]"
5491,32375.04163433594,0.00018001068344178229,"[('Close_x', 0, -0.0010919111932857755), ('Close_y', 1, 0.00018001068344178229)]"
5492,32375.04163433594,0.0,"[('Close_x', 0, -0.0018738853756640687), ('Close_y', 0, -0.0015100416165455522)]"
5493,32375.04163433594,0.0,"[('Close_x', 0, -0.0032463794618021566), ('Close_y', 0, -0.002333170900092555), ('Signals', 0, 0.0)]"
5494,32375.04163433594,0.0,"[('Close_x', 0, -0.0010987238397448544), ('Close_y', 0, -0.00036134401963241244), ('Signals', 0, -1.0)]"
5495,32375.04163433594,0.0,"[('Close_x', 0, -0.000982086747319582), ('Close_y', 0, 0.00015067571946736732)]"
5496,32375.04163433594,0.0,"[('Close_x', 0, 0.0016122199915280069), ('Close_y', 0, -0.00039156916655697826)]"
5497,32335.04559529855,-0.0012353973004614969,"[('Close_x', 0, -0.0015899763558259495), ('Close_y', 1, -0.0012353973004614969)]"
5498,32371.13878303873,0.0011162250454789893,"[('Close_x', 0, 5.897957062872582e-05), ('Close_y', 1, 0.0011162250454789893), ('Signals', 0, -1.0)]"
5499,32307.731590224637,-0.0019587569420731594,"[('Close_x', 0, -0.0010222722642397714), ('Close_y', 1, -0.0019587569420731594)]"
5500,32318.460710037867,0.0003320913999569129,"[('Close_x', 0, 3.933760990207517e-05), ('Close_y', 1, 0.0003320913999569129)]"
5501,32345.77471511178,0.0008451517947892223,"[('Close_x', 0, 0.0018498158741971464), ('Close_y', 1, 0.0008451517947892223)]"
5502,32345.77471511178,0.0,"[('Close_x', 0, -0.0021214242327549544), ('Close_y', 0, 6.037617486191941e-05)]"
5503,32345.77471511178,0.0,"[('Close_x', 0, 0.0026376842779202254), ('Close_y', 0, 0.00030158655511123867), ('Signals', 0, -1.0)]"
5504,32345.77471511178,0.0,"[('Close_x', 0, 0.0014135409953849772), ('Close_y', 0, -0.00012061665194303214)]"
5505,32345.77471511178,0.0,"[('Close_x', 0, 0.0013331697209473493), ('Close_y', 0, 0.00042207118529127467)]"
5506,32345.77471511178,0.0,"[('Close_x', 0, -0.0011159983423140588), ('Close_y', 0, -0.0007835420663399562)]"
5507,32281.383301660855,-0.001990721014353681,"[('Close_x', 0, -0.0012348436460882122), ('Close_y', 1, -0.001990721014353681)]"
5508,32205.284899830174,-0.002357346372661976,"[('Close_x', 0, -0.0010401106480811045), ('Close_y', 1, -0.002357346372661976), ('Signals', 0, -1.0)]"
5509,32222.84538239981,0.0005452671083102202,"[('Close_x', 0, 0.0018269899181018907), ('Close_y', 1, 0.0005452671083102202)]"
5510,32215.878354727218,-0.00021621391872481835,"[('Close_x', 0, -0.0011961435441669864), ('Close_y', 1, -0.00021621391872481835)]"
5511,32158.45396894889,-0.0017824870439984196,"[('Close_x', 0, -0.001433220727555702), ('Close_y', 1, -0.0017824870439984196)]"
5512,32173.08770442359,0.00045505096385626946,"[('Close_x', 0, 1.9680244035137795e-05), ('Close_y', 1, 0.00045505096385626946)]"
5513,32197.47825600217,0.0007581041584400674,"[('Close_x', 0, -0.0004522167078623668), ('Close_y', 1, 0.0007581041584400674)]"
5514,32197.47825600217,0.0,"[('Close_x', 0, -0.002832420257069292), ('Close_y', 0, -0.0022119280439093607)]"
5515,32197.47825600217,0.0,"[('Close_x', 0, 0.0005128802469773461), ('Close_y', 0, -3.0398024128431654e-05), ('Signals', 0, -1.0)]"
5516,32245.390215354175,0.0014880655861014525,"[('Close_x', 0, 0.0012617486087281606), ('Close_y', 1, 0.0014880655861014525)]"
5517,32234.63568735812,-0.00033352140954809605,"[('Close_x', 0, 7.877869112719989e-05), ('Close_y', 1, -0.00033352140954809605), ('Signals', 0, -1.0)]"
5518,32219.969065521105,-0.000454995737481438,"[('Close_x', 0, -0.00047251474160071096), ('Close_y', 1, -0.000454995737481438)]"
5519,32175.96621595679,-0.0013657011735435176,"[('Close_x', 0, -0.00035455358799743754), ('Close_y', 1, -0.0013657011735435176)]"
5520,32132.452751129247,-0.001352359227862421,"[('Close_x', 0, 0.002088747410037778), ('Close_y', 1, -0.001352359227862421)]"
5521,32154.454175911404,0.0006847104064094763,"[('Close_x', 0, -0.0007472467778882249), ('Close_y', 1, 0.0006847104064094763)]"
5522,32142.720878441793,-0.0003649042650645278,"[('Close_x', 0, 0.00047227297041381596), ('Close_y', 1, -0.0003649042650645278)]"
5523,32185.744958532552,0.0013385326106482693,"[('Close_x', 0, 0.002045650191596249), ('Close_y', 1, 0.0013385326106482693)]"
5524,32421.0077185794,0.007309532849090689,"[('Close_x', 0, 0.010050241623450803), ('Close_y', 1, 0.007309532849090689)]"
5525,32421.0077185794,0.0,"[('Close_x', 0, -0.0072683268270366825), ('Close_y', 0, -0.005446878461594394)]"
5526,32635.3380111403,0.006610846103900431,"[('Close_x', 0, -0.0009788183564287231), ('Close_y', 1, 0.006610846103900431), ('Signals', 0, -2.0)]"
5527,32887.02923551194,0.007712229739606748,"[('Close_x', 0, 0.0005878425079621863), ('Close_y', 1, 0.007712229739606748), ('Signals', 0, -1.0)]"
5528,33111.191825980306,0.006816139848421151,"[('Close_x', 0, 0.009674518210499326), ('Close_y', 1, 0.006816139848421151)]"
5529,33111.191825980306,0.0,"[('Close_x', 0, -0.0063232403232651845), ('Close_y', 0, -0.003889772442965756)]"
5530,33111.191825980306,0.0,"[('Close_x', 0, 0.006161298420222355), ('Close_y', 0, 0.0013414379986101661), ('Signals', 0, -1.0)]"
5531,33111.191825980306,0.0,"[('Close_x', 0, -0.011051198320284165), ('Close_y', 0, -0.008394877385968582)]"
5532,33292.10629770856,0.005463846565205876,"[('Close_x', 0, 0.004433477954977474), ('Close_y', 1, 0.005463846565205876), ('Signals', 0, -2.0)]"
5533,33162.88037495542,-0.003881578461800043,"[('Close_x', 0, 3.897991354326699e-05), ('Close_y', 1, -0.003881578461800043), ('Signals', 0, -1.0)]"
5534,33249.36063519267,0.002607742731013185,"[('Close_x', 0, 0.003007653950054969), ('Close_y', 1, 0.002607742731013185)]"
5535,33429.28010462831,0.005411215915087612,"[('Close_x', 0, 0.0011487320391776333), ('Close_y', 1, 0.005411215915087612)]"
5536,33402.83973882826,-0.0007909343460971165,"[('Close_x', 0, 0.0007974681395571618), ('Close_y', 1, -0.0007909343460971165)]"
5537,33402.83973882826,0.0,"[('Close_x', 0, -0.006840567869613595), ('Close_y', 0, -0.005457734615111466)]"
5538,33402.83973882826,0.0,"[('Close_x', 0, -0.005948437677463255), ('Close_y', 0, 0.0007779151362981467), ('Signals', 0, -1.0)]"
5539,33402.83973882826,0.0,"[('Close_x', 0, 0.006180887989336456), ('Close_y', 0, 0.0005980153445591233)]"
5540,33086.436675008736,-0.009472340264882653,"[('Close_x', 0, -0.0025041058966401232), ('Close_y', 1, -0.009472340264882653)]"
5541,33316.004421924605,0.006938424623080418,"[('Close_x', 0, 0.005334531021176522), ('Close_y', 1, 0.006938424623080418), ('Signals', 0, -1.0)]"
5542,33490.67414314402,0.005242817206029349,"[('Close_x', 0, -0.0014825971210360783), ('Close_y', 1, 0.005242817206029349)]"
5543,33480.69240701755,-0.0002980452433952783,"[('Close_x', 0, 0.006037035714283585), ('Close_y', 1, -0.0002980452433952783)]"
5544,33480.69240701755,0.0,"[('Close_x', 0, -0.004567591283374248), ('Close_y', 0, 0.0023253004221913667)]"
5545,33657.94418085056,0.005294148988264502,"[('Close_x', 0, 0.004959229957140194), ('Close_y', 1, 0.005294148988264502), ('Signals', 0, -2.0)]"
5546,33628.07148146985,-0.0008875378490199704,"[('Close_x', 0, 0.0033002256234387073), ('Close_y', 1, -0.0008875378490199704), ('Signals', 0, -1.0)]"
5547,33737.60673848696,0.0032572565773647238,"[('Close_x', 0, -0.000696539117025067), ('Close_y', 1, 0.0032572565773647238)]"
5548,33865.06865406427,0.003778036674780067,"[('Close_x', 0, 0.006118524203405699), ('Close_y', 1, 0.003778036674780067)]"
5549,33863.078153749484,-5.877738902941122e-05,"[('Close_x', 0, -0.002309403445416883), ('Close_y', 1, -5.877738902941122e-05)]"
5550,33948.7182901938,0.002529012160545113,"[('Close_x', 0, 0.00551685212954919), ('Close_y', 1, 0.002529012160545113)]"
5551,33855.113113558546,-0.0027572521541200296,"[('Close_x', 0, -0.0023788581949012793), ('Close_y', 1, -0.0027572521541200296)]"
5552,33806.31698599435,-0.0014413222428327722,"[('Close_x', 0, -0.0027881532827054335), ('Close_y', 1, -0.0014413222428327722)]"
5553,33701.7594992301,-0.0030928387380254304,"[('Close_x', 0, -0.0006363737687838835), ('Close_y', 1, -0.0030928387380254304)]"
5554,33610.14482290964,-0.0027183944601633075,"[('Close_x', 0, 0.0013892075204694947), ('Close_y', 1, -0.0027183944601633075)]"
5555,33689.81041947782,0.0023702842397120036,"[('Close_x', 0, -0.00023121338337389957), ('Close_y', 1, 0.0023702842397120036)]"
5556,33791.380636304,0.0030148646003498084,"[('Close_x', 0, 0.0012913771811840535), ('Close_y', 1, 0.0030148646003498084)]"
5557,33736.613007795444,-0.0016207573492784248,"[('Close_x', 0, -0.0007507066510964546), ('Close_y', 1, -0.0016207573492784248)]"
5558,33736.613007795444,0.0,"[('Close_x', 0, -0.003351678131675757), ('Close_y', 0, -0.0026270392455198053)]"
5559,33736.613007795444,0.0,"[('Close_x', 0, -0.0044453976026184484), ('Close_y', 0, -0.0026634918992040233), ('Signals', 0, 0.0)]"
5560,33736.613007795444,0.0,"[('Close_x', 0, 0.0026403542053591972), ('Close_y', 0, 0.0005341028954933234), ('Signals', 0, -1.0)]"
5561,33912.71114422884,0.0052197930003437506,"[('Close_x', 0, 0.004724474959526364), ('Close_y', 1, 0.0052197930003437506)]"
5562,33912.71114422884,0.0,"[('Close_x', 0, -0.003218431040157108), ('Close_y', 0, -0.0009441415056166785), ('Signals', 0, -2.0)]"
5563,33912.71114422884,0.0,"[('Close_x', 0, -0.00032864086881081333), ('Close_y', 0, -0.0018291440982705323), ('Signals', 0, -1.0)]"
5564,33912.71114422884,0.0,"[('Close_x', 0, 0.0006962158226554862), ('Close_y', 0, 0.003844305014877744)]"
5565,33961.68825243258,0.001444210933046428,"[('Close_x', 0, 0.0004252478558012242), ('Close_y', 1, 0.001444210933046428)]"
5566,33998.66891257222,0.00108889345737953,"[('Close_x', 0, -0.0010432714767361544), ('Close_y', 1, 0.00108889345737953), ('Signals', 0, -1.0)]"
5567,33998.66891257222,0.0,"[('Close_x', 0, -0.0032874709962009713), ('Close_y', 0, -0.002293034956783661)]"
5568,33998.66891257222,0.0,"[('Close_x', 0, -0.004113300381771687), ('Close_y', 0, -0.009723667461453327), ('Signals', 0, 0.0)]"
5569,33998.66891257222,0.0,"[('Close_x', 0, -0.000974127126443889), ('Close_y', 0, -0.0014281733156603544), ('Signals', 0, -1.0)]"
5570,33998.66891257222,0.0,"[('Close_x', 0, -0.0012481270951895092), ('Close_y', 0, 0.0013706538936600642)]"
5571,33998.66891257222,0.0,"[('Close_x', 0, -0.0002733913469612683), ('Close_y', 0, -0.00017853228301380655)]"
5572,33998.66891257222,0.0,"[('Close_x', 0, 0.004023432731628418), ('Close_y', 0, 0.0022023518880208335)]"
5573,33998.66891257222,0.0,"[('Close_x', 0, 0.0003890833910071988), ('Close_y', 0, 0.00047515491699697015)]"
5574,33998.66891257222,0.0,"[('Close_x', 0, -0.0031890767652438183), ('Close_y', 0, 0.0006530163986014271)]"
5575,33998.66891257222,0.0,"[('Close_x', 0, 0.0014825987531980134), ('Close_y', 0, 0.00011867746055219147), ('Signals', 0, -1.0)]"
5576,33998.66891257222,0.0,"[('Close_x', 0, 0.0023763502503442425), ('Close_y', 0, 0.0014829754258191415)]"
5577,33998.66891257222,0.0,"[('Close_x', 0, -0.003381248186795578), ('Close_y', 0, -5.919864199219066e-05)]"
5578,33998.66891257222,0.0,"[('Close_x', 0, 3.9035081351251705e-05), ('Close_y', 0, -0.0024879363198210235)]"
5579,33913.8744992266,-0.002494050974868121,"[('Close_x', 0, 0.0003899785624845145), ('Close_y', 1, -0.002494050974868121)]"
5580,33986.555865041795,0.0021431159632571838,"[('Close_x', 0, 0.0015201688542513874), ('Close_y', 1, 0.0021431159632571838), ('Signals', 0, -1.0)]"
5581,33977.471079393974,-0.00026730527458841425,"[('Close_x', 0, 0.0027440046313838016), ('Close_y', 1, -0.00026730527458841425)]"
5582,34105.671606601165,0.003773103857777694,"[('Close_x', 0, 0.0025810856527173536), ('Close_y', 1, 0.003773103857777694)]"
5583,34176.33515803883,0.0020719003059887294,"[('Close_x', 0, 0.002710074487468889), ('Close_y', 1, 0.0020719003059887294)]"
5584,34176.33515803883,0.0,"[('Close_x', 0, -0.0034942037810690154), ('Close_y', 0, -0.0028355135337924313)]"
5585,34269.46798892962,0.002725067812570367,"[('Close_x', 0, 0.0010074188356815927), ('Close_y', 1, 0.002725067812570367), ('Signals', 0, -2.0)]"
5586,34247.19655730049,-0.0006498913737535297,"[('Close_x', 0, 0.0005224564738712111), ('Close_y', 1, -0.0006498913737535297), ('Signals', 0, -1.0)]"
5587,34247.19655730049,0.0,"[('Close_x', 0, -0.002321078604991618), ('Close_y', 0, -0.004995573462569824)]"
5588,34247.19655730049,0.0,"[('Close_x', 0, -0.002598058822276446), ('Close_y', 0, 0.0016637298373278202), ('Signals', 0, 0.0)]"
5589,34329.4700231941,0.0024023416268818243,"[('Close_x', 0, 0.004179349202742809), ('Close_y', 1, 0.0024023416268818243), ('Signals', 0, -2.0)]"
5590,34248.75882942808,-0.002351076020442208,"[('Close_x', 0, -0.0019165125497249407), ('Close_y', 1, -0.002351076020442208), ('Signals', 0, -1.0)]"
5591,34113.62848988449,-0.003945554354731167,"[('Close_x', 0, -3.8709265009310345e-05), ('Close_y', 1, -0.003945554354731167)]"
5592,34113.62848988449,0.0,"[('Close_x', 0, -0.004267062597672169), ('Close_y', 0, -0.006014558262262254)]"
5593,34209.625358531805,0.002814032775076206,"[('Close_x', 0, 0.0007791974955351293), ('Close_y', 1, 0.002814032775076206), ('Signals', 0, -2.0)]"
5594,34089.61601908619,-0.0035080576939345233,"[('Close_x', 0, -0.001596028022616911), ('Close_y', 1, -0.0035080576939345233), ('Signals', 0, -1.0)]"
5595,34089.61601908619,0.0,"[('Close_x', 0, -0.0038210033700457275), ('Close_y', 0, -0.0028776721748027816)]"
5596,34089.61601908619,0.0,"[('Close_x', 0, 0.001996124327299413), ('Close_y', 0, 0.0006913794451129492), ('Signals', 0, -1.0)]"
5597,34089.61601908619,0.0,"[('Close_x', 0, 0.001757672248304195), ('Close_y', 0, 0.0009613582747405359)]"
5598,34221.60045930198,0.003871690433294834,"[('Close_x', 0, 0.001891195060831081), ('Close_y', 1, 0.003871690433294834)]"
5599,34169.419910819895,-0.0015247839896951171,"[('Close_x', 0, -0.0008659583014532565), ('Close_y', 1, -0.0015247839896951171), ('Signals', 0, -1.0)]"
5600,34087.570886292044,-0.002395388178712735,"[('Close_x', 0, 0.0011587817480700543), ('Close_y', 1, -0.002395388178712735)]"
5601,34141.79656756827,0.001590775753928507,"[('Close_x', 0, 9.736368816500437e-05), ('Close_y', 1, 0.001590775753928507)]"
5602,34141.79656756827,0.0,"[('Close_x', 0, -0.002587128752485352), ('Close_y', 0, -0.001378549463075378)]"
5603,34141.79656756827,0.0,"[('Close_x', 0, 0.001209133133199858), ('Close_y', 0, 0.0015904417081638827), ('Signals', 0, -1.0)]"
5604,34141.79656756827,0.0,"[('Close_x', 0, -0.00015586327687619082), ('Close_y', 0, -0.0005991601882604651)]"
5605,34141.79656756827,0.0,"[('Close_x', 0, -0.0005065454350446444), ('Close_y', 0, -0.0004796704097975357)]"
5606,34251.367282267965,0.0032092838021235168,"[('Close_x', 0, 0.003021302226943387), ('Close_y', 1, 0.0032092838021235168)]"
5607,34214.500996222894,-0.0010763449453346874,"[('Close_x', 0, 0.0006024165693378625), ('Close_y', 1, -0.0010763449453346874), ('Signals', 0, -1.0)]"
5608,34191.972467266474,-0.0006584497303909122,"[('Close_x', 0, 0.0008156591381679876), ('Close_y', 1, -0.0006584497303909122)]"
5609,34218.59794468481,0.0007787055117635257,"[('Close_x', 0, 0.0003104345693114168), ('Close_y', 1, 0.0007787055117635257)]"
5610,34177.637835233865,-0.0011970130838543877,"[('Close_x', 0, 0.0007837194741324028), ('Close_y', 1, -0.0011970130838543877)]"
5611,34280.03967138923,0.0029961648212505332,"[('Close_x', 0, -0.001500311810722905), ('Close_y', 1, 0.0029961648212505332)]"
5612,34509.41878435933,0.006691331607808474,"[('Close_x', 0, 0.003475061857475542), ('Close_y', 1, 0.006691331607808474)]"
5613,34396.77613957722,-0.0032641130668119435,"[('Close_x', 0, 3.861190781790766e-05), ('Close_y', 1, -0.0032641130668119435)]"
5614,34355.816030126276,-0.001190812455351347,"[('Close_x', 0, -0.0017410110049134412), ('Close_y', 1, -0.001190812455351347)]"
5615,34323.04669254311,-0.000953822128818927,"[('Close_x', 0, 0.0004154014585417043), ('Close_y', 1, -0.000953822128818927)]"
5616,34355.816030126276,0.0009547327740659397,"[('Close_x', 0, 0.001411447456036805), ('Close_y', 1, 0.0009547327740659397)]"
5617,34415.20772007173,0.0017287230171851714,"[('Close_x', 0, 0.003669455279517332), ('Close_y', 1, 0.0017287230171851714)]"
5618,34415.20772007173,0.0,"[('Close_x', 0, -0.00362333757832312), ('Close_y', 0, -0.002618348013546943)]"
5619,34415.20772007173,0.0,"[('Close_x', 0, -0.0016441170220301764), ('Close_y', 0, -0.0005966951066449111), ('Signals', 0, -1.0)]"
5620,34415.20772007173,0.0,"[('Close_x', 0, -0.0002518839857838097), ('Close_y', 0, -0.0005372915694962687)]"
5621,34528.27425647253,0.0032853655081921313,"[('Close_x', 0, 0.0032945973004481588), ('Close_y', 1, 0.0032853655081921313)]"
5622,34528.27425647253,0.0,"[('Close_x', 0, -0.003612121060641733), ('Close_y', 0, -0.004227236755692316), ('Signals', 0, -2.0)]"
5623,34528.27425647253,0.0,"[('Close_x', 0, 0.00032953280058272284), ('Close_y', 0, -5.975788840620329e-05), ('Signals', 0, -1.0)]"
5624,34528.27425647253,0.0,"[('Close_x', 0, -3.8797541182170544e-05), ('Close_y', 0, 0.0013154820227036978)]"
5625,34553.01583147298,0.0007165598493766413,"[('Close_x', 0, 0.0014535447660559443), ('Close_y', 1, 0.0007165598493766413)]"
5626,34584.0875245941,0.0008992469216772867,"[('Close_x', 0, 0.0011418475369544244), ('Close_y', 1, 0.0008992469216772867), ('Signals', 0, -1.0)]"
5627,34577.757406473436,-0.00018303556848691538,"[('Close_x', 0, 0.00011597764970290018), ('Close_y', 1, -0.00018303556848691538)]"
5628,34724.15239965071,0.004233790857410207,"[('Close_x', 0, 0.000618515058948272), ('Close_y', 1, 0.004233790857410207)]"
5629,34818.997201273756,0.0027313784518467926,"[('Close_x', 0, 0.0033996710916073185), ('Close_y', 1, 0.0027313784518467926)]"
5630,34818.997201273756,0.0,"[('Close_x', 0, -0.0025026927446467344), ('Close_y', 0, -0.000829036499653386)]"
5631,34882.968068329945,0.0018372403629662046,"[('Close_x', 0, -0.0015203427561916538), ('Close_y', 1, 0.0018372403629662046), ('Signals', 0, -2.0)]"
5632,34945.90928026075,0.001804353683651819,"[('Close_x', 0, 0.0018513262234289916), ('Close_y', 1, 0.001804353683651819), ('Signals', 0, -1.0)]"
5633,34946.94208417857,2.9554358123492885e-05,"[('Close_x', 0, 0.00011575165746835464), ('Close_y', 1, 2.9554358123492885e-05)]"
5634,34897.4147280097,-0.001417215733770677,"[('Close_x', 0, -0.0012153106059339465), ('Close_y', 1, -0.001417215733770677)]"
5635,34901.54279488855,0.00011829148121777606,"[('Close_x', 0, 0.0006373939346786153), ('Close_y', 1, 0.00011829148121777606)]"
5636,34896.38192409188,-0.00014786941732051594,"[('Close_x', 0, -1.9320514015206895e-05), ('Close_y', 1, -0.00014786941732051594)]"
5637,34926.51271887731,0.0008634360676979355,"[('Close_x', 0, -0.0009265779186055786), ('Close_y', 1, 0.0008634360676979355)]"
5638,34944.87647634294,0.0005257827374131742,"[('Close_x', 0, 0.0005023372834024224), ('Close_y', 1, 0.0005257827374131742)]"
5639,34944.87647634294,0.0,"[('Close_x', 0, -0.003977904485505417), ('Close_y', 0, -0.003749820010441647)]"
5640,35001.83760754887,0.001630028117125778,"[('Close_x', 0, -7.750684042240873e-05), ('Close_y', 1, 0.001630028117125778), ('Signals', 0, -2.0)]"
